991.830994,50593462532000980967
183.802811,14484984419680936389
637.183105,01719826759399797350
266.760559,19414364227618511306
425.774658,47538273537480016458
22.676056,12295546312065194468
506.760559,08129886820249815646
780.140869,63574240272016194996
381.549286,42023689286735359597
108.732391,90521020636948408448
1265.915527,42779939840805909182
167.042252,76848983707196301486
1309.014038,66178296594378288760
1402.535156,91222460239868697268
652.816895,98816804844296455470
899.577454,76435373283086697193
1111.690186,12357026073718476896
634.647888,96975605276632436043
881.126770,37494293824543224741
515.633789,16870496951602222736
186.478867,00723107480187347134
1309.859131,24649842572744056004
448.309845,32086992354810724992
1315.352173,66774696099517308543
1357.464844,46238627076743124755
632.676086,07737793207820714611
713.521118,88710107907693364984
1343.943604,99780143594385528318
1295.211304,70526117886774900271
68.732391,20482233272454168048
148.591553,35247475657697032380
1083.098633,25151158933678625100
303.098602,82887015080715133948
1129.436646,36090702000408119939
664.507019,12647932875604696896
995.633789,59870785878052857257
275.492950,17396998773652840649
937.464783,65962887570229138137
1193.380249,14920186342059449199
368.591553,41257260141535773320
735.633789,47681893727064702916
1313.380249,82859203477165546810
678.028198,18918109739126266505
226.056335,31987768732543575659
597.183105,83319961714025801697
763.521118,51329996064305414585
122.816902,99679059766818929546
1192.394409,76717186807866961859
890.563354,61755630259823861661
986.478882,40968264230507280235
323.661957,30718874221217263608
621.830994,70899842687859836471
1148.028198,94420000817199093473
1020.985901,78253121292646969940
575.633789,51072332871619121460
1037.605591,36522439646746299678
328.732391,52674711806660905870
792.957764,66006265241420103404
757.746460,62272751900620249995
1178.873291,37049489008225621813
1295.070435,77214113638663523726
616.197205,68022324823857288773
1049.859131,39081655221256588993
975.915466,70110187530661828543
1279.295776,68518529076007327071
1143.098633,37639695981753807734
450.985901,55589396641507668168
208.028168,53735518176824773337
467.746490,89646454209775446565
632.535217,49527170061025863203
779.295776,92667413149111021257
498.169006,50158671902398031577
920.704224,09803148905130199200
220.704224,39764933803715122132
651.408447,45964904179055661041
1356.760620,24357562757453863471
995.774658,98174298552207156321
902.676086,88564923272282621608
464.929565,28855489897645357695
540.845093,15590662776751329200
82.676056,87514504037787743130
936.197205,17861083002965437050
1280.000000,28425738911997096628
260.704224,16579374557491994905
1225.915527,17828680584151109566
706.056335,25516009730624502752
602.676086,90700678440191814917
973.802795,71442849398360540484
1125.211304,03807498387544938887
1011.690125,16980929399979630668
96.478874,35720738721339532483
1286.056396,92675631795289282054
453.380280,00253623975142828299
594.788757,19857354984932494893
1262.816895,29732553647642370070
603.098572,63813414868751938394
256.338043,59418417794087540928
297.042267,03116266683754617389
1236.619751,99863886688211838608
149.718307,73655693504493771569
1362.816895,80786558357913474944
985.492981,85985231191369134981
1051.690186,93032659237847363692
25.633802,20845355425940405350
1079.718262,34062321714990645110
898.732422,26769414567165419700
215.915497,11376187371940801477
715.352112,95858728969118947874
740.845093,90990348279066850976
1215.070435,80994872481480636654
929.014099,72569676474463962301
1178.169067,61854511119367244191
341.971832,50166597673968532765
943.802795,13538969224251922610
1078.873291,08263659330685692516
910.845093,43155336549385860795
394.225342,63324785309634189044
782.957764,94481650158601071703
639.014099,86514510900560645772
833.380310,32859131429091742755
759.718323,13778565741246181525
419.295776,55729295796085054650
814.929565,74502957422196117806
1312.253540,37132719706267674316
1255.915527,58381164927652154024
708.591553,42639063968796804208
672.253540,85490023699172091587
983.661987,58161503321983905266
90.704224,73604953810728889133
962.957764,41943489229719226517
1085.352173,02682515070176636569
1367.464844,52774647327707950758
1056.056396,87542110206675150894
1218.873291,84581678668534767897
38.309860,77182193772342401487
635.211243,32618419177087328895
1280.985962,52494563488651712841
666.338013,50502383118370936274
686.760559,61434739816066216849
211.830978,97692411947292786887
876.619690,95236031000989133449
